entry,run,subrun,event,label,prediction,probability,kaon_ke,proton_ke,muon_ke
8604,1,89,8852,1,1,0.964647,-1,1.05755,0.191604
8605,1,72,7154,1,1,0.999987,-1,1.01505,0.286883
8606,1,46,4548,0,0,1,0.530239,-1,-1
8607,1,36,3557,1,1,0.895615,-1,1.09027,0.173606
8608,1,30,2923,0,0,1,0.514513,-1,-1
8609,1,95,9430,0,0,1,0.531116,-1,-1
8610,1,73,7297,0,0,1,0.615127,-1,-1
8611,1,90,8988,0,0,1,0.603098,-1,-1
8612,1,9,855,1,1,0.999966,-1,1.11424,0.212017
8613,1,42,4141,0,0,0.999988,0.527814,-1,-1
8614,1,32,3188,0,0,0.999952,0.621552,-1,-1
8615,1,30,2965,0,0,0.999974,0.510323,-1,-1
8616,1,83,8260,0,0,1,0.605681,-1,-1
8617,1,45,4494,0,0,0.999984,0.544715,-1,-1
8618,1,9,867,0,0,0.999999,0.535298,-1,-1
8619,1,9,863,1,1,0.999546,-1,1.0344,0.298761
8620,1,13,1289,0,0,1,0.50505,-1,-1
8621,1,74,7368,1,1,0.999998,-1,1.09331,0.312768
8622,1,12,1140,1,1,0.999549,-1,1.00094,0.190298
8623,1,63,6244,0,0,1,0.583304,-1,-1
8624,1,51,5080,0,0,0.985632,0.566616,-1,-1
8625,1,16,1512,1,1,0.999941,-1,1.07743,0.342929
8626,1,13,1215,0,0,1,0.584957,-1,-1
8627,1,45,4418,0,0,0.887183,0.621318,-1,-1
8628,1,90,8940,1,1,0.999897,-1,1.1052,0.185969
8629,1,33,3248,1,1,0.999775,-1,1.02399,0.321697
8630,1,64,6318,1,1,0.999996,-1,1.08026,0.343859
8631,1,96,9514,1,1,1,-1,1.11968,0.211892
8632,1,34,3311,0,0,1,0.64366,-1,-1
8633,1,84,8351,1,1,0.999915,-1,1.02044,0.311001
8634,1,91,9089,1,1,0.999997,-1,1.09478,0.204361
8635,1,47,4647,1,1,0.985392,-1,1.04322,0.340105
8636,1,83,8297,0,0,0.999996,0.550184,-1,-1
8637,1,7,623,1,1,1,-1,1.01887,0.220083
8638,1,79,7834,1,1,0.999308,-1,1.00923,0.181844
8639,1,29,2852,0,0,0.994614,0.638541,-1,-1
8640,1,98,9769,0,0,0.873528,0.59204,-1,-1
8641,1,86,8515,0,0,0.999997,0.580177,-1,-1
8642,1,55,5431,0,0,1,0.573966,-1,-1
8643,1,47,4602,0,0,1,0.610588,-1,-1
8644,1,20,1978,0,0,0.999407,0.529396,-1,-1
8645,1,26,2559,0,0,0.996447,0.520644,-1,-1
8646,1,18,1766,0,0,0.999872,0.515888,-1,-1
8647,1,11,1054,0,0,0.99998,0.530636,-1,-1
8648,1,3,269,1,1,1,-1,1.07234,0.211753
8649,1,100,9991,1,1,0.999999,-1,1.12528,0.317515
8650,1,62,6122,0,0,0.999022,0.511884,-1,-1
8651,1,93,9254,0,0,1,0.551902,-1,-1
8652,1,33,3233,0,0,0.704616,0.615825,-1,-1
8653,1,59,5832,0,0,1,0.555862,-1,-1
8654,1,22,2116,1,1,1,-1,1.13515,0.247729
8655,1,84,8330,1,1,0.996912,-1,0.995336,0.178821
8656,1,22,2135,1,1,1,-1,1.12891,0.27736
8657,1,30,2994,1,1,0.995867,-1,1.09816,0.181216
8658,1,94,9368,1,1,0.999995,-1,1.10433,0.306783
8659,1,26,2568,1,1,0.998187,-1,0.995673,0.235635
8660,1,46,4533,0,1,0.569992,0.54494,-1,-1
8661,1,41,4015,1,1,0.999986,-1,1.12191,0.346677
8662,1,35,3497,1,1,0.999958,-1,1.11055,0.294971
8663,1,42,4169,0,0,0.999952,0.623963,-1,-1
8664,1,39,3811,1,1,0.999946,-1,1.0198,0.295738
8665,1,21,2093,1,1,0.999969,-1,1.10343,0.222884
8666,1,40,3906,1,1,0.999491,-1,1.05475,0.253339
8667,1,95,9455,1,1,0.999963,-1,1.07807,0.258549
8668,1,51,5001,0,0,0.999776,0.522171,-1,-1
8669,1,70,6969,0,0,1,0.50699,-1,-1
8670,1,17,1616,0,0,0.9988,0.636102,-1,-1
8671,1,13,1203,0,0,0.999999,0.591645,-1,-1
8672,1,98,9711,1,1,0.999853,-1,1.02341,0.324937
8673,1,83,8299,1,1,0.998735,-1,1.11949,0.345128
8674,1,36,3521,0,0,0.999966,0.547218,-1,-1
8675,1,38,3738,0,0,0.999997,0.62262,-1,-1
8676,1,97,9619,1,1,0.999998,-1,1.01152,0.310975
8677,1,66,6565,1,1,0.999999,-1,1.09481,0.214255
8678,1,67,6660,0,0,0.97853,0.60185,-1,-1
8679,1,34,3335,0,0,1,0.571386,-1,-1
8680,1,57,5603,0,0,0.956866,0.614478,-1,-1
8681,1,59,5818,1,1,1,-1,1.05742,0.324406
8682,1,33,3277,1,1,0.999999,-1,1.0915,0.327566
8683,1,1,97,0,0,0.999993,0.588267,-1,-1
8684,1,63,6226,0,0,0.996376,0.608771,-1,-1
8685,1,62,6143,0,0,1,0.620523,-1,-1
8686,1,86,8522,0,0,1,0.528915,-1,-1
8687,1,70,6923,0,0,1,0.625059,-1,-1
8688,1,75,7439,0,0,1,0.543345,-1,-1
8689,1,87,8661,0,0,0.999996,0.621532,-1,-1
8690,1,1,38,0,0,0.993389,0.608695,-1,-1
8691,1,80,7904,0,0,0.999999,0.520624,-1,-1
8692,1,54,5316,0,0,0.742477,0.642647,-1,-1
8693,1,97,9688,0,0,1,0.520619,-1,-1
8694,1,28,2757,1,1,0.999995,-1,1.1344,0.3493
8695,1,96,9585,0,0,1,0.565467,-1,-1
8696,1,89,8804,0,0,1,0.56149,-1,-1
8697,1,77,7693,0,0,1,0.586896,-1,-1
8698,1,35,3444,0,0,0.5,0.605177,-1,-1
8699,1,58,5728,1,1,0.993798,-1,0.998686,0.235905
8700,1,96,9568,0,0,0.998242,0.562598,-1,-1
8701,1,55,5425,1,1,0.912133,-1,0.996718,0.253636
8702,1,99,9863,0,0,1,0.58881,-1,-1
8703,1,3,255,1,1,1,-1,1.0744,0.338696
8704,1,4,326,1,1,0.997771,-1,1.02844,0.185928
8705,1,85,8451,1,1,0.999993,-1,1.07841,0.294755
8706,1,42,4194,0,0,0.956313,0.525816,-1,-1
8707,1,23,2259,0,0,0.999683,0.614609,-1,-1
8708,1,25,2417,0,0,1,0.540832,-1,-1
8709,1,58,5758,0,0,1,0.553561,-1,-1
8710,1,91,9082,1,1,0.989758,-1,1.022,0.172496
8711,1,31,3043,1,1,0.999867,-1,1.06302,0.182673
8712,1,26,2580,0,0,0.999998,0.565334,-1,-1
8713,1,14,1321,1,1,0.99998,-1,1.02966,0.184338
8714,1,11,1063,1,1,0.999008,-1,1.02846,0.186567
8715,1,71,7017,1,1,0.993811,-1,1.01118,0.197255
8716,1,39,3895,0,0,0.999988,0.527741,-1,-1
8717,1,98,9793,0,0,1,0.523981,-1,-1
8718,1,52,5143,1,1,1,-1,1.05359,0.263893
8719,1,46,4544,0,0,1,0.589811,-1,-1
8720,1,55,5480,1,1,0.997584,-1,1.03494,0.159523
8721,1,86,8556,1,1,1,-1,1.04955,0.286042
8722,1,74,7376,0,0,0.99799,0.614566,-1,-1
8723,1,31,3034,1,1,0.999988,-1,0.993981,0.305576
8724,1,20,1940,0,0,0.5,0.594562,-1,-1
8725,1,58,5780,1,1,0.976054,-1,1.06847,0.235037
8726,1,26,2533,0,0,1,0.573591,-1,-1
8727,1,15,1445,1,1,0.978137,-1,1.00111,0.245484
8728,1,2,164,0,0,0.999999,0.614209,-1,-1
8729,1,19,1884,0,0,0.99998,0.643055,-1,-1
8730,1,59,5860,0,0,0.999997,0.631457,-1,-1
8731,1,44,4333,1,1,0.997932,-1,0.999309,0.231941
8732,1,47,4614,0,0,1,0.58645,-1,-1
8733,1,9,897,1,1,0.999985,-1,1.09075,0.329939
8734,1,15,1474,1,1,0.994661,-1,1.01611,0.274986
8735,1,7,650,0,0,1,0.550264,-1,-1
8736,1,37,3670,1,1,0.970025,-1,1.00253,0.195955
8737,1,62,6186,0,0,0.999658,0.527097,-1,-1
8738,1,26,2505,0,0,1,0.547281,-1,-1
8739,1,75,7422,1,1,0.889403,-1,1.03394,0.273435
8740,1,84,8382,1,1,0.999974,-1,1.09279,0.239046
8741,1,20,1932,0,0,1,0.5185,-1,-1
8742,1,79,7856,1,0,0.563125,-1,0.994221,0.248841
8743,1,37,3625,1,1,0.998989,-1,1.03738,0.164102
8744,1,17,1667,0,0,0.999666,0.548146,-1,-1
8745,1,56,5521,0,0,1,0.586522,-1,-1
8746,1,8,732,0,0,1,0.534526,-1,-1
8747,1,8,705,1,1,0.979339,-1,1.05151,0.165727
8748,1,42,4199,0,0,1,0.524596,-1,-1
8749,1,33,3283,1,1,0.999999,-1,1.13775,0.343307
8750,1,81,8028,0,0,1,0.581942,-1,-1
8751,1,91,9025,1,1,0.999943,-1,1.05018,0.325588
8752,1,97,9601,1,1,0.999998,-1,1.12457,0.190934
8753,1,32,3173,0,0,1,0.579263,-1,-1
8754,1,53,5273,0,0,1,0.529949,-1,-1
8755,1,20,1984,0,0,0.991714,0.589833,-1,-1
8756,1,20,1957,0,0,0.999991,0.508714,-1,-1
8757,1,84,8363,1,1,0.997696,-1,0.995724,0.302627
8758,1,31,3021,0,0,0.974746,0.538599,-1,-1
8759,1,49,4886,0,0,1,0.52261,-1,-1
8760,1,37,3678,1,1,0.999347,-1,1.08674,0.201819
8761,1,20,1943,0,0,1,0.59328,-1,-1
8762,1,26,2523,0,0,0.989855,0.591195,-1,-1
8763,1,65,6408,0,0,1,0.531098,-1,-1
8764,1,18,1706,0,0,1,0.53339,-1,-1
8765,1,89,8833,1,1,0.999976,-1,1.09623,0.200715
8766,1,44,4333,0,0,0.999995,0.581941,-1,-1
8767,1,46,4539,0,0,1,0.555987,-1,-1
8768,1,50,4986,0,0,0.980682,0.630865,-1,-1
8769,1,73,7256,0,0,0.843111,0.544399,-1,-1
8770,1,37,3630,0,0,1,0.632211,-1,-1
8771,1,8,786,0,0,0.999965,0.541375,-1,-1
8772,1,53,5283,1,1,0.957113,-1,1.02503,0.225596
8773,1,34,3354,1,1,0.998979,-1,0.996444,0.347422
8774,1,42,4127,1,1,0.999997,-1,1.08696,0.328295
8775,1,78,7754,1,1,0.999817,-1,1.06081,0.244946
8776,1,41,4065,0,0,1,0.541426,-1,-1
8777,1,60,5987,1,1,0.99999,-1,1.06725,0.186252
8778,1,34,3386,0,0,1,0.54565,-1,-1
8779,1,28,2762,0,0,0.999999,0.536693,-1,-1
8780,1,47,4695,0,0,0.99999,0.537727,-1,-1
8781,1,97,9612,1,1,0.999986,-1,1.10566,0.165766
8782,1,18,1751,1,1,0.993258,-1,1.05514,0.156105
8783,1,12,1121,1,1,0.999998,-1,1.13422,0.16287
8784,1,100,9912,1,1,0.999736,-1,1.04113,0.233809
8785,1,67,6699,1,1,0.868799,-1,1.01979,0.276251
8786,1,50,4928,1,1,1,-1,1.11177,0.293758
8787,1,3,249,0,0,0.999998,0.570733,-1,-1
8788,1,87,8690,0,0,0.5,0.639622,-1,-1
8789,1,14,1341,0,0,1,0.594688,-1,-1
8790,1,82,8189,1,1,0.685312,-1,1.01549,0.315919
8791,1,5,432,1,1,0.716823,-1,0.994604,0.162566
8792,1,9,881,1,1,0.999991,-1,1.07026,0.170105
8793,1,91,9004,0,0,1,0.555806,-1,-1
8794,1,64,6381,1,1,0.999996,-1,1.0415,0.269834
8795,1,37,3602,0,0,0.999999,0.564386,-1,-1
8796,1,4,391,0,0,0.997403,0.527634,-1,-1
8797,1,54,5330,1,1,0.99999,-1,1.12973,0.304458
8798,1,80,7985,0,0,0.999656,0.518639,-1,-1
8799,1,77,7650,1,1,0.999998,-1,1.10473,0.217571
8800,1,38,3790,1,1,0.999885,-1,1.13793,0.162947
8801,1,50,4989,0,0,1,0.611858,-1,-1
8802,1,76,7586,0,0,0.999886,0.577032,-1,-1
8803,1,55,5450,0,0,0.999983,0.599733,-1,-1
8804,1,63,6269,1,1,0.900487,-1,1.09511,0.180706
8805,1,17,1668,1,1,0.648099,-1,1.00984,0.239605
8806,1,56,5513,0,0,0.999998,0.605108,-1,-1
8807,1,29,2883,1,1,0.99999,-1,1.12507,0.195779
8808,1,82,8186,0,0,0.981278,0.606897,-1,-1
8809,1,86,8548,1,1,1,-1,1.13343,0.201211
8810,1,17,1679,1,1,0.999988,-1,1.01578,0.271631
8811,1,9,823,0,0,0.5,0.575563,-1,-1
8812,1,73,7223,0,0,0.999877,0.610738,-1,-1
8813,1,99,9874,1,0,0.718052,-1,0.993189,0.254909
8814,1,27,2655,0,0,0.999962,0.52421,-1,-1
8815,1,55,5418,0,0,1,0.525613,-1,-1
8816,1,63,6279,1,1,0.999998,-1,1.1117,0.349535
8817,1,6,573,1,1,0.998911,-1,0.996936,0.33427
8818,1,53,5245,1,1,0.999874,-1,1.03827,0.324956
8819,1,57,5699,0,0,1,0.509982,-1,-1
8820,1,86,8534,0,0,1,0.568677,-1,-1
8821,1,91,9048,0,0,1,0.571408,-1,-1
8822,1,26,2595,0,0,1,0.625249,-1,-1
8823,1,57,5632,0,0,1,0.525053,-1,-1
8824,1,59,5843,0,0,1,0.553707,-1,-1
8825,1,64,6376,1,1,0.999996,-1,1.12661,0.34789
8826,1,7,631,0,0,0.999553,0.551488,-1,-1
8827,1,83,8230,1,1,0.947598,-1,1.12702,0.317091
8828,1,87,8660,0,0,0.99999,0.574799,-1,-1
8829,1,34,3324,0,0,1,0.526209,-1,-1
8830,1,26,2511,1,1,0.997641,-1,1.0439,0.292683
8831,1,48,4745,1,1,0.999596,-1,1.04196,0.226432
8832,1,15,1487,0,0,0.971306,0.586889,-1,-1
8833,1,47,4627,1,1,0.999999,-1,1.08254,0.248079
8834,1,10,985,1,1,0.999684,-1,1.00958,0.18847
8835,1,85,8427,0,0,1,0.561094,-1,-1
8836,1,79,7821,1,1,0.999656,-1,1.01001,0.181559
8837,1,21,2072,1,1,0.999965,-1,1.13674,0.159322
8838,1,98,9734,0,0,0.999598,0.589579,-1,-1
8839,1,52,5177,1,1,1,-1,1.08188,0.230832
8840,1,61,6066,0,0,0.990549,0.556104,-1,-1
8841,1,9,820,1,1,0.999249,-1,1.0727,0.235775
8842,1,41,4071,1,1,0.999823,-1,1.08405,0.172095
8843,1,27,2649,0,0,0.999998,0.526631,-1,-1
8844,1,29,2825,1,1,0.999997,-1,1.04972,0.344807
8845,1,82,8134,0,0,0.892528,0.539772,-1,-1
8846,1,56,5524,1,1,0.999902,-1,1.06346,0.224308
8847,1,22,2111,0,0,1,0.507408,-1,-1
8848,1,3,272,1,1,0.99813,-1,1.01074,0.352975
8849,1,42,4168,1,1,0.999961,-1,1.1133,0.354424
8850,1,62,6144,1,1,0.99427,-1,1.07229,0.222492
8851,1,67,6679,0,0,0.999996,0.633265,-1,-1
8852,1,79,7831,1,1,0.999658,-1,1.0052,0.158723
8853,1,56,5533,1,1,0.998259,-1,1.08795,0.252875
8854,1,21,2055,0,0,1,0.510529,-1,-1
8855,1,81,8024,1,1,0.999765,-1,1.10638,0.223636
8856,1,50,4910,1,1,0.999774,-1,1.054,0.348816
8857,1,67,6691,1,1,0.525316,-1,1.04069,0.275347
8858,1,73,7226,1,0,0.5,-1,1.01539,0.328367
8859,1,73,7215,0,0,1,0.563838,-1,-1
8860,1,84,8352,1,1,0.999786,-1,1.08793,0.201143
8861,1,54,5360,1,1,0.969465,-1,1.00242,0.276177
8862,1,4,335,1,1,0.999882,-1,1.03803,0.223031
8863,1,94,9344,0,0,0.8884,0.5759,-1,-1
8864,1,31,3075,0,0,1,0.525549,-1,-1
8865,1,95,9462,1,1,0.999999,-1,1.13437,0.316531
8866,1,5,481,0,0,1,0.596896,-1,-1
8867,1,48,4780,1,1,0.999982,-1,1.00927,0.323964
8868,1,95,9432,0,0,0.995843,0.534682,-1,-1
8869,1,87,8655,0,0,1,0.508585,-1,-1
8870,1,16,1540,0,0,0.999992,0.585351,-1,-1
8871,1,60,5909,0,0,1,0.576679,-1,-1
8872,1,67,6664,1,1,0.999887,-1,1.06641,0.181912
8873,1,86,8519,0,0,1,0.508159,-1,-1
8874,1,65,6405,0,0,1,0.598408,-1,-1
8875,1,60,5958,0,0,1,0.590067,-1,-1
8876,1,61,6094,1,1,0.998459,-1,1.01337,0.33734
8877,1,40,3923,1,1,0.999999,-1,1.1216,0.163402
8878,1,67,6631,1,1,0.997574,-1,1.02265,0.16448
8879,1,29,2880,1,1,0.999823,-1,1.04848,0.209992
8880,1,70,6930,0,0,0.752156,0.505244,-1,-1
8881,1,87,8609,1,1,0.999981,-1,1.07585,0.202393
8882,1,66,6517,1,1,0.999898,-1,1.1245,0.164399
8883,1,51,5052,0,0,0.99999,0.607874,-1,-1
8884,1,6,545,1,1,1,-1,1.08069,0.248525
8885,1,1,9,0,0,0.999991,0.621121,-1,-1
8886,1,72,7108,1,1,0.999895,-1,0.989398,0.188625
8887,1,59,5896,1,1,1,-1,1.09788,0.304596
8888,1,35,3411,1,1,0.999716,-1,1.01714,0.285759
8889,1,12,1104,1,1,0.992222,-1,1.00538,0.326438
8890,1,84,8395,1,1,0.994551,-1,1.04264,0.226406
8891,1,64,6389,0,0,1,0.540585,-1,-1
8892,1,24,2363,0,0,1,0.521978,-1,-1
8893,1,34,3316,0,0,0.999996,0.617993,-1,-1
8894,1,65,6409,1,1,0.989024,-1,1.02138,0.205494
8895,1,23,2269,1,1,0.995813,-1,1.00424,0.253605
8896,1,5,401,1,1,0.999999,-1,1.103,0.234975
8897,1,69,6808,1,1,0.981684,-1,1.03044,0.236432
8898,1,75,7496,1,1,0.999999,-1,1.08185,0.181606
8899,1,50,4977,1,1,0.999974,-1,1.04203,0.164807
8900,1,5,485,1,1,0.999367,-1,1.01212,0.172057
8901,1,29,2826,0,0,0.999981,0.575972,-1,-1
8902,1,6,504,1,1,0.996979,-1,1.00731,0.179438
8903,1,33,3282,1,1,0.90204,-1,0.989234,0.354178
8904,1,73,7286,1,1,0.95243,-1,1.00077,0.333978
8905,1,47,4627,0,0,0.795037,0.51219,-1,-1
8906,1,67,6694,1,1,0.999902,-1,1.02847,0.29937
8907,1,55,5493,1,1,0.999743,-1,1.02143,0.171256
8908,1,15,1404,1,1,0.997755,-1,1.07811,0.228859
8909,1,72,7158,1,1,1,-1,1.13716,0.279889
8910,1,29,2868,1,1,0.999999,-1,1.09049,0.158576
8911,1,93,9212,0,0,1,0.602927,-1,-1
8912,1,22,2181,1,1,0.996837,-1,1.12148,0.341858
8913,1,50,4957,0,0,0.999998,0.513138,-1,-1
8914,1,40,3937,0,0,0.999981,0.569935,-1,-1
8915,1,50,4941,0,0,1,0.603521,-1,-1
8916,1,60,5937,0,0,1,0.637286,-1,-1
8917,1,72,7146,0,0,0.999999,0.532631,-1,-1
8918,1,58,5771,0,0,0.999997,0.549008,-1,-1
8919,1,99,9880,1,1,0.928482,-1,1.04265,0.185944
8920,1,19,1896,0,0,0.998345,0.605186,-1,-1
8921,1,63,6294,0,0,0.999991,0.59586,-1,-1
8922,1,99,9845,0,0,1,0.576537,-1,-1
8923,1,98,9735,0,0,1,0.526934,-1,-1
8924,1,36,3597,0,0,1,0.513083,-1,-1
8925,1,56,5533,0,0,1,0.521748,-1,-1
8926,1,58,5755,0,0,1,0.612933,-1,-1
8927,1,10,948,1,1,1,-1,1.07094,0.204974
8928,1,81,8090,1,1,1,-1,1.08771,0.224148
8929,1,73,7204,1,1,0.998163,-1,1.0141,0.305354
8930,1,14,1395,0,0,0.999988,0.575656,-1,-1
8931,1,83,8252,1,1,0.902018,-1,1.12495,0.224066
8932,1,86,8502,0,0,0.988109,0.504788,-1,-1
8933,1,82,8120,1,1,0.999956,-1,1.12099,0.198109
8934,1,40,3942,0,0,0.999998,0.606454,-1,-1
8935,1,71,7043,1,1,0.999824,-1,1.02678,0.160038
8936,1,60,5924,0,0,1,0.562821,-1,-1
8937,1,23,2207,1,1,0.999997,-1,1.06537,0.330047
8938,1,43,4231,0,0,1,0.596906,-1,-1
8939,1,6,573,0,0,0.999604,0.512301,-1,-1
8940,1,17,1681,1,1,0.999949,-1,1.09673,0.347089
8941,1,5,450,1,1,0.999966,-1,1.01511,0.331433
8942,1,65,6498,1,1,0.9992,-1,1.04489,0.284174
8943,1,62,6110,1,1,1,-1,1.12316,0.275272
8944,1,90,8935,0,0,0.5,0.593253,-1,-1
8945,1,84,8399,1,1,0.999734,-1,1.0832,0.347176
8946,1,48,4741,0,0,1,0.520856,-1,-1
8947,1,58,5759,1,1,0.99973,-1,1.01718,0.174955
8948,1,62,6144,0,0,0.999957,0.636101,-1,-1
8949,1,70,6964,1,1,0.997927,-1,1.13644,0.241714
8950,1,95,9473,0,0,0.998302,0.548153,-1,-1
8951,1,46,4573,1,1,0.971364,-1,1.06439,0.252079
8952,1,89,8804,1,1,0.999999,-1,1.06002,0.311886
8953,1,92,9196,0,0,0.999993,0.517607,-1,-1
8954,1,51,5008,1,1,0.999892,-1,1.09189,0.306431
8955,1,61,6091,1,1,0.999996,-1,1.04793,0.315762
8956,1,56,5582,0,0,0.999999,0.518256,-1,-1
8957,1,39,3860,0,0,0.999958,0.575582,-1,-1
8958,1,12,1114,0,0,0.999993,0.585667,-1,-1
8959,1,37,3656,0,0,1,0.560734,-1,-1
8960,1,43,4257,0,0,1,0.578723,-1,-1
8961,1,43,4298,1,1,0.99999,-1,1.02774,0.305364
8962,1,22,2102,1,1,0.99743,-1,1.00217,0.317711
8963,1,43,4280,1,1,0.999335,-1,1.09909,0.329994
8964,1,52,5161,0,0,1,0.570489,-1,-1
8965,1,90,8932,1,1,0.981541,-1,1.06581,0.217304
8966,1,84,8359,0,0,0.98471,0.553217,-1,-1
8967,1,59,5803,1,1,0.999964,-1,1.08355,0.269804
8968,1,74,7386,1,1,0.99785,-1,1.11687,0.248438
8969,1,59,5840,1,1,0.999999,-1,1.05987,0.205365
8970,1,43,4208,1,1,0.999999,-1,1.11007,0.323657
8971,1,98,9790,0,0,0.999879,0.552325,-1,-1
8972,1,21,2041,1,1,0.590943,-1,1.01781,0.262165
8973,1,28,2787,0,0,0.999998,0.516501,-1,-1
8974,1,93,9268,1,1,1,-1,1.08056,0.330954
8975,1,69,6867,0,0,0.999796,0.636823,-1,-1
8976,1,76,7524,0,0,0.997171,0.59392,-1,-1
8977,1,44,4330,0,0,1,0.623345,-1,-1
8978,1,27,2685,1,1,0.999987,-1,1.13526,0.301024
8979,1,53,5271,0,0,1,0.618409,-1,-1
8980,1,44,4311,1,1,0.996159,-1,1.07599,0.295774
8981,1,16,1564,0,0,0.999999,0.5632,-1,-1
8982,1,7,602,1,1,0.999988,-1,1.1001,0.164302
8983,1,53,5247,1,1,0.999999,-1,1.09845,0.32447
8984,1,19,1842,0,0,0.999997,0.50986,-1,-1
8985,1,39,3860,1,1,0.989084,-1,1.05444,0.20287
8986,1,29,2804,1,1,0.997775,-1,1.0791,0.28185
8987,1,85,8460,0,0,1,0.55163,-1,-1
8988,1,1,32,0,0,1,0.624726,-1,-1
8989,1,94,9387,1,1,0.999967,-1,1.08735,0.191201
8990,1,8,714,0,0,1,0.515733,-1,-1
8991,1,69,6818,1,1,0.999982,-1,1.01676,0.288946
8992,1,17,1621,1,1,0.996487,-1,1.00806,0.303625
8993,1,71,7041,1,1,0.999723,-1,1.03271,0.309586
8994,1,31,3033,1,1,0.999999,-1,1.12803,0.254009
8995,1,52,5162,1,1,0.999995,-1,1.11168,0.316348
8996,1,95,9472,1,0,0.5,-1,1.06151,0.303811
8997,1,19,1877,0,0,0.999977,0.55484,-1,-1
8998,1,23,2271,0,0,1,0.534235,-1,-1
8999,1,42,4111,0,0,0.999033,0.588219,-1,-1
9000,1,72,7132,0,0,1,0.563129,-1,-1
9001,1,31,3077,1,1,0.999527,-1,1.08944,0.304446
9002,1,79,7870,0,0,0.99998,0.570516,-1,-1
9003,1,39,3830,1,1,0.999985,-1,1.11411,0.16415
9004,1,100,9943,0,0,1,0.512354,-1,-1
9005,1,20,1986,0,0,1,0.550299,-1,-1
9006,1,13,1224,0,0,0.999988,0.54237,-1,-1
9007,1,88,8759,1,1,0.999933,-1,1.10721,0.202223
9008,1,64,6339,1,1,0.999998,-1,1.09077,0.213966
9009,1,66,6583,0,0,1,0.631182,-1,-1
9010,1,5,431,0,0,0.999991,0.538452,-1,-1
9011,1,5,475,0,0,0.999999,0.600408,-1,-1
9012,1,40,3979,1,1,0.905488,-1,1.08525,0.275726
9013,1,12,1136,0,0,0.999986,0.550236,-1,-1
9014,1,85,8500,1,1,0.999999,-1,1.08733,0.188643
9015,1,44,4312,1,1,0.999995,-1,1.10334,0.219145
9016,1,46,4570,0,0,0.999999,0.637029,-1,-1
9017,1,37,3647,1,1,0.999999,-1,1.09131,0.208248
9018,1,67,6667,0,0,1,0.534594,-1,-1
9019,1,53,5258,1,1,0.996639,-1,1.09591,0.24041
9020,1,39,3858,1,1,0.999979,-1,1.04801,0.289616
9021,1,70,6958,1,1,1,-1,1.12559,0.354429
9022,1,13,1212,1,1,1,-1,1.09884,0.234321
9023,1,58,5703,0,0,1,0.578765,-1,-1
9024,1,11,1012,1,1,0.999902,-1,1.06902,0.283859
9025,1,48,4722,0,0,0.995507,0.538672,-1,-1
9026,1,34,3400,1,1,0.998626,-1,1.09035,0.282538
9027,1,5,464,0,0,1,0.521753,-1,-1
9028,1,21,2085,0,0,1,0.53957,-1,-1
9029,1,53,5213,1,1,0.999998,-1,1.09488,0.338125
9030,1,25,2453,0,0,1,0.521883,-1,-1
9031,1,76,7597,0,0,0.999922,0.625576,-1,-1
9032,1,74,7388,0,0,1,0.615864,-1,-1
9033,1,66,6568,0,0,0.999994,0.584824,-1,-1
9034,1,75,7443,0,0,0.998426,0.561993,-1,-1
9035,1,39,3801,0,0,0.998663,0.533673,-1,-1
9036,1,33,3272,1,1,0.995152,-1,1.00807,0.333567
9037,1,16,1554,1,1,0.999828,-1,1.04065,0.198343
9038,1,72,7170,0,0,0.999994,0.59769,-1,-1
9039,1,93,9216,0,0,0.815263,0.545756,-1,-1
9040,1,68,6761,0,0,0.5,0.623789,-1,-1
9041,1,55,5441,1,1,0.999636,-1,1.05434,0.275258
9042,1,95,9463,0,0,1,0.570998,-1,-1
9043,1,27,2688,1,1,1,-1,1.09578,0.191188
9044,1,54,5345,0,0,1,0.626535,-1,-1
9045,1,27,2628,1,1,0.923518,-1,1.10096,0.246271
9046,1,47,4608,0,0,1,0.533628,-1,-1
9047,1,26,2600,1,1,1,-1,1.11076,0.323725
9048,1,92,9189,0,0,0.999716,0.60734,-1,-1
9049,1,34,3309,0,0,0.996425,0.639438,-1,-1
9050,1,86,8553,1,1,0.999997,-1,1.10859,0.198315
9051,1,93,9240,0,0,1,0.540854,-1,-1
9052,1,23,2290,0,0,0.5,0.639612,-1,-1
9053,1,19,1852,0,0,0.979069,0.538467,-1,-1
9054,1,25,2428,0,0,1,0.522315,-1,-1
9055,1,94,9329,1,1,0.993966,-1,0.995788,0.316016
9056,1,98,9733,0,0,0.99795,0.575293,-1,-1
9057,1,8,734,1,1,0.999988,-1,1.05257,0.29406
9058,1,88,8795,1,1,1,-1,1.11457,0.306156
9059,1,60,5927,0,0,0.999891,0.554311,-1,-1
9060,1,77,7639,0,0,1,0.609297,-1,-1
9061,1,20,1983,0,0,1,0.554614,-1,-1
9062,1,29,2865,1,1,1,-1,1.11161,0.203698
9063,1,84,8329,1,1,0.999886,-1,1.08766,0.238859
9064,1,63,6228,1,1,0.858103,-1,1.00996,0.318988
9065,1,21,2012,1,1,0.999713,-1,1.0414,0.218495
9066,1,54,5326,0,0,1,0.562347,-1,-1
9067,1,18,1707,1,1,0.997995,-1,1.00235,0.323155
9068,1,77,7671,0,0,0.999877,0.610086,-1,-1
